Solar cfs,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,w_cfs
2006,2,2,7,0
2006,2,2,8,0.0412634
2006,2,2,9,0.2490711
2006,2,2,10,0.4468411
2006,2,2,11,0.6312873
2006,2,2,12,0.4367716
2006,2,2,13,0.2424101
2006,2,2,14,0.1979376
2006,2,2,15,0.2672229
2006,2,2,16,0.2406436
2006,2,2,17,0.1695946
2006,2,2,18,0.0800924
2006,2,2,19,0
2006,2,2,20,0
2006,2,2,21,0
2006,2,2,22,0
2006,2,2,23,0
2006,2,2,24,0
2006,2,3,1,0
2006,2,3,2,0
2006,2,3,3,0
2006,2,3,4,0
2006,2,3,5,0
2006,2,3,6,0
2006,2,3,7,0
2006,2,3,8,0.0356792
2006,2,3,9,0.2242746
2006,2,3,10,0.4235291
2006,2,3,11,0.4988443
2006,2,3,12,0.5493289
2006,2,3,13,0.5254538
2006,2,3,14,0.5194293
2006,2,3,15,0.4023777
2006,2,3,16,0.4417455
2006,2,3,17,0.3561835
2006,2,3,18,0.1281632
2006,2,3,19,0
2006,2,3,20,0
2006,2,3,21,0
2006,2,3,22,0
2006,2,3,23,0
2006,2,3,24,0
2006,2,4,1,0
2006,2,4,2,0
2006,2,4,3,0
2006,2,4,4,0
2006,2,4,5,0
2006,2,4,6,0
2006,2,4,7,0
2006,2,4,8,0.0204174
2006,2,4,9,0.1230458
2006,2,4,10,0.2785259
2006,2,4,11,0.3945225
2006,2,4,12,0.4074705
2006,2,4,13,0.5169559
2006,2,4,14,0.5548798
2006,2,4,15,0.4655265
2006,2,4,16,0.3686832
2006,2,4,17,0.2154506
2006,2,4,18,0.0749523
2006,2,4,19,0
2006,2,4,20,0
2006,2,4,21,0
2006,2,4,22,0
2006,2,4,23,0
2006,2,4,24,0
2006,2,5,1,0
2006,2,5,2,0
2006,2,5,3,0
2006,2,5,4,0
2006,2,5,5,0
2006,2,5,6,0
2006,2,5,7,0
2006,2,5,8,0.041374
2006,2,5,9,0.2344826
2006,2,5,10,0.412029
2006,2,5,11,0.6058891
2006,2,5,12,0.745804
2006,2,5,13,0.8106372
2006,2,5,14,0.8297246
2006,2,5,15,0.7145608
2006,2,5,16,0.5541032
2006,2,5,17,0.3598966
2006,2,5,18,0.1442244
2006,2,5,19,0
2006,2,5,20,0
2006,2,5,21,0
2006,2,5,22,0
2006,2,5,23,0
2006,2,5,24,0
2006,2,6,1,0
2006,2,6,2,0
2006,2,6,3,0
2006,2,6,4,0
2006,2,6,5,0
2006,2,6,6,0
2006,2,6,7,0
2006,2,6,8,0.0395888
2006,2,6,9,0.2056482
2006,2,6,10,0.4650828
2006,2,6,11,0.6601544
2006,2,6,12,0.744414
2006,2,6,13,0.7936788
2006,2,6,14,0.7369895
2006,2,6,15,0.6416956
2006,2,6,16,0.5187849
2006,2,6,17,0.3400502
2006,2,6,18,0.1300998
2006,2,6,19,0
2006,2,6,20,0
2006,2,6,21,0
2006,2,6,22,0
2006,2,6,23,0
2006,2,6,24,0
2006,2,7,1,0
2006,2,7,2,0
2006,2,7,3,0
2006,2,7,4,0
2006,2,7,5,0
2006,2,7,6,0
2006,2,7,7,0
2006,2,7,8,0.0463263
2006,2,7,9,0.256738
2006,2,7,10,0.4571131
2006,2,7,11,0.5601063
2006,2,7,12,0.7409791
2006,2,7,13,0.7426467
2006,2,7,14,0.6901626
2006,2,7,15,0.5193533
2006,2,7,16,0.458485
2006,2,7,17,0.3132353
2006,2,7,18,0.1135668
2006,2,7,19,0
2006,2,7,20,0
2006,2,7,21,0
2006,2,7,22,0
2006,2,7,23,0
2006,2,7,24,0
2006,2,8,1,0
2006,2,8,2,0
2006,2,8,3,0
2006,2,8,4,0
2006,2,8,5,0
2006,2,8,6,0
2006,2,8,7,0
2006,2,8,8,0.0377508
2006,2,8,9,0.1981892
2006,2,8,10,0.3442039
2006,2,8,11,0.5235642
2006,2,8,12,0.7544132
2006,2,8,13,0.743454
2006,2,8,14,0.704749
2006,2,8,15,0.6187088
2006,2,8,16,0.4416421
2006,2,8,17,0.2947184
2006,2,8,18,0.1048133
2006,2,8,19,0
2006,2,8,20,0
2006,2,8,21,0
2006,2,8,22,0
2006,2,8,23,0
2006,2,8,24,0
2006,2,9,1,0
2006,2,9,2,0
2006,2,9,3,0
2006,2,9,4,0
2006,2,9,5,0
2006,2,9,6,0
2006,2,9,7,0
2006,2,9,8,0.0362636
2006,2,9,9,0.1723261
2006,2,9,10,0.2958019
2006,2,9,11,0.4234435
2006,2,9,12,0.4427383
2006,2,9,13,0.5261254
2006,2,9,14,0.5017291
2006,2,9,15,0.4019684
2006,2,9,16,0.3654941
2006,2,9,17,0.2423773
2006,2,9,18,0.0725915
2006,2,9,19,0
2006,2,9,20,0
2006,2,9,21,0
2006,2,9,22,0
2006,2,9,23,0
2006,2,9,24,0
2006,2,10,1,0
2006,2,10,2,0
2006,2,10,3,0
2006,2,10,4,0
2006,2,10,5,0
2006,2,10,6,0
2006,2,10,7,0
2006,2,10,8,0.0262222
2006,2,10,9,0.1323806
2006,2,10,10,0.2519816
2006,2,10,11,0.4065341
2006,2,10,12,0.5519549
2006,2,10,13,0.6439653
2006,2,10,14,0.6473905
2006,2,10,15,0.6019329
2006,2,10,16,0.5198516
2006,2,10,17,0.3653625
2006,2,10,18,0.1600112
2006,2,10,19,0
2006,2,10,20,0
2006,2,10,21,0
2006,2,10,22,0
2006,2,10,23,0
2006,2,10,24,0
2006,2,11,1,0
2006,2,11,2,0
2006,2,11,3,0
2006,2,11,4,0
2006,2,11,5,0
2006,2,11,6,0
2006,2,11,7,0
2006,2,11,8,0.034816
2006,2,11,9,0.2101888
2006,2,11,10,0.4115852
2006,2,11,11,0.5724241
2006,2,11,12,0.529271
2006,2,11,13,0.4170323
2006,2,11,14,0.5231968
2006,2,11,15,0.4440255
2006,2,11,16,0.3573311
2006,2,11,17,0.2349003
2006,2,11,18,0.1017664
2006,2,11,19,0
2006,2,11,20,0
2006,2,11,21,0
2006,2,11,22,0
2006,2,11,23,0
2006,2,11,24,0
2006,2,12,1,0
2006,2,12,2,0
2006,2,12,3,0
2006,2,12,4,0
2006,2,12,5,0
2006,2,12,6,0
2006,2,12,7,0
2006,2,12,8,0.0544379
2006,2,12,9,0.275621
2006,2,12,10,0.4326767
2006,2,12,11,0.490203
2006,2,12,12,0.4627483
2006,2,12,13,0.4022658
2006,2,12,14,0.464343
2006,2,12,15,0.5759438
2006,2,12,16,0.5155091
2006,2,12,17,0.3702337
2006,2,12,18,0.1472882
2006,2,12,19,0
2006,2,12,20,0
2006,2,12,21,0
2006,2,12,22,0
2006,2,12,23,0
2006,2,12,24,0
2006,2,13,1,0
2006,2,13,2,0
2006,2,13,3,0
2006,2,13,4,0
2006,2,13,5,0
2006,2,13,6,0
2006,2,13,7,0
2006,2,13,8,0.0391815
2006,2,13,9,0.1980413
2006,2,13,10,0.3550303
2006,2,13,11,0.3949847
2006,2,13,12,0.4430533
2006,2,13,13,0.6042877
2006,2,13,14,0.6554896
2006,2,13,15,0.5173517
2006,2,13,16,0.37354
2006,2,13,17,0.2746851
2006,2,13,18,0.1069904
2006,2,13,19,0
2006,2,13,20,0
2006,2,13,21,0
2006,2,13,22,0
2006,2,13,23,0
2006,2,13,24,0
2006,2,14,1,0
2006,2,14,2,0
2006,2,14,3,0
2006,2,14,4,0
